date,open,high,low,close,volume,average,barCount
2026-04-09 00:48:46-04:00,4743.7,4743.7,4743.7,4743.7,0.0,4743.7,0
2026-04-09 00:48:47-04:00,4743.7,4743.7,4743.7,4743.7,0.0,4743.7,0
2026-04-09 00:48:48-04:00,4743.7,4743.7,4743.7,4743.7,3.0,4743.7,3
2026-04-09 00:48:49-04:00,4744.1,4744.1,4743.9,4743.9,2.0,4744.0,2
2026-04-09 00:48:50-04:00,4743.8,4743.8,4743.7,4743.7,4.0,4743.78,2
2026-04-09 00:48:51-04:00,4743.7,4743.7,4743.7,4743.7,0.0,4743.7,0
2026-04-09 00:48:52-04:00,4743.7,4743.7,4743.7,4743.7,0.0,4743.7,0
2026-04-09 00:48:53-04:00,4743.7,4743.7,4743.7,4743.7,0.0,4743.7,0
2026-04-09 00:48:54-04:00,4743.7,4743.7,4743.7,4743.7,0.0,4743.7,0
2026-04-09 00:48:55-04:00,4743.7,4743.7,4743.7,4743.7,0.0,4743.7,0
2026-04-09 00:48:56-04:00,4744.1,4744.1,4744.1,4744.1,1.0,4744.1,1
2026-04-09 00:48:57-04:00,4744.1,4744.1,4744.1,4744.1,0.0,4744.1,0
2026-04-09 00:48:58-04:00,4744.1,4744.1,4744.1,4744.1,0.0,4744.1,0
2026-04-09 00:48:59-04:00,4744.1,4744.1,4744.1,4744.1,0.0,4744.1,0
2026-04-09 00:49:00-04:00,4744.4,4744.4,4744.4,4744.4,1.0,4744.4,1
2026-04-09 00:49:01-04:00,4744.4,4744.4,4744.4,4744.4,1.0,4744.4,1
2026-04-09 00:49:02-04:00,4744.6,4744.6,4744.6,4744.6,3.0,4744.6,3
2026-04-09 00:49:03-04:00,4744.6,4744.6,4744.6,4744.6,0.0,4744.6,0
2026-04-09 00:49:04-04:00,4744.6,4744.7,4744.6,4744.7,9.0,4744.69,6
2026-04-09 00:49:05-04:00,4744.6,4744.6,4744.5,4744.5,4.0,4744.57,2
2026-04-09 00:49:06-04:00,4744.9,4745.1,4744.9,4745.1,11.0,4745.04,5
2026-04-09 00:49:07-04:00,4745.4,4745.4,4745.4,4745.4,2.0,4745.4,2
2026-04-09 00:49:08-04:00,4745.4,4745.4,4745.4,4745.4,1.0,4745.4,1
2026-04-09 00:49:09-04:00,4745.4,4745.4,4745.4,4745.4,0.0,4745.4,0
2026-04-09 00:49:10-04:00,4745.4,4745.4,4745.4,4745.4,0.0,4745.4,0
2026-04-09 00:49:11-04:00,4745.1,4745.1,4744.7,4744.7,16.0,4744.84,9
2026-04-09 00:49:12-04:00,4744.7,4744.7,4744.7,4744.7,0.0,4744.7,0
2026-04-09 00:49:13-04:00,4744.4,4744.5,4744.4,4744.5,2.0,4744.45,2
2026-04-09 00:49:14-04:00,4744.5,4744.5,4744.5,4744.5,0.0,4744.5,0
2026-04-09 00:49:15-04:00,4744.7,4744.8,4744.7,4744.8,5.0,4744.74,2
2026-04-09 00:49:16-04:00,4744.7,4744.7,4744.7,4744.7,2.0,4744.7,1
2026-04-09 00:49:17-04:00,4744.5,4744.5,4744.5,4744.5,2.0,4744.5,2
2026-04-09 00:49:18-04:00,4744.5,4744.5,4744.5,4744.5,0.0,4744.5,0
2026-04-09 00:49:19-04:00,4744.5,4744.5,4744.5,4744.5,0.0,4744.5,0
2026-04-09 00:49:20-04:00,4744.5,4744.5,4744.5,4744.5,0.0,4744.5,0
2026-04-09 00:49:21-04:00,4744.5,4744.5,4744.4,4744.4,7.0,4744.41,4
2026-04-09 00:49:22-04:00,4744.4,4744.4,4744.4,4744.4,0.0,4744.4,0
2026-04-09 00:49:23-04:00,4744.4,4744.5,4744.4,4744.5,5.0,4744.44,2
2026-04-09 00:49:24-04:00,4744.4,4744.5,4744.1,4744.1,8.0,4744.26,3
2026-04-09 00:49:25-04:00,4744.1,4744.1,4744.1,4744.1,0.0,4744.1,0
2026-04-09 00:49:26-04:00,4744.1,4744.1,4744.1,4744.1,0.0,4744.1,0
2026-04-09 00:49:27-04:00,4744.2,4744.2,4744.2,4744.2,1.0,4744.2,1
2026-04-09 00:49:28-04:00,4744.2,4744.2,4744.2,4744.2,0.0,4744.2,0
2026-04-09 00:49:29-04:00,4744.2,4744.2,4744.2,4744.2,0.0,4744.2,0
2026-04-09 00:49:30-04:00,4744.6,4744.6,4744.6,4744.6,2.0,4744.6,1
2026-04-09 00:49:31-04:00,4744.4,4744.4,4744.4,4744.4,2.0,4744.4,2
2026-04-09 00:49:32-04:00,4744.4,4744.4,4744.4,4744.4,0.0,4744.4,0
2026-04-09 00:49:33-04:00,4744.4,4744.4,4744.4,4744.4,0.0,4744.4,0
2026-04-09 00:49:34-04:00,4744.4,4744.4,4744.4,4744.4,0.0,4744.4,0
2026-04-09 00:49:35-04:00,4744.4,4744.4,4744.4,4744.4,1.0,4744.4,1
2026-04-09 00:49:36-04:00,4744.4,4744.4,4744.4,4744.4,0.0,4744.4,0
2026-04-09 00:49:37-04:00,4744.4,4744.4,4744.4,4744.4,0.0,4744.4,0
2026-04-09 00:49:38-04:00,4744.4,4744.4,4744.4,4744.4,0.0,4744.4,0
2026-04-09 00:49:39-04:00,4744.4,4744.4,4744.4,4744.4,0.0,4744.4,0
2026-04-09 00:49:40-04:00,4744.2,4744.2,4744.2,4744.2,1.0,4744.2,1
2026-04-09 00:49:41-04:00,4744.2,4744.2,4744.2,4744.2,0.0,4744.2,0
2026-04-09 00:49:42-04:00,4744.2,4744.2,4744.2,4744.2,0.0,4744.2,0
2026-04-09 00:49:43-04:00,4744.2,4744.2,4744.2,4744.2,0.0,4744.2,0
2026-04-09 00:49:44-04:00,4744.2,4744.2,4744.2,4744.2,0.0,4744.2,0
2026-04-09 00:49:45-04:00,4744.2,4744.2,4744.2,4744.2,0.0,4744.2,0
2026-04-09 00:49:46-04:00,4744.2,4744.2,4744.2,4744.2,0.0,4744.2,0
2026-04-09 00:49:47-04:00,4744.2,4744.2,4744.2,4744.2,0.0,4744.2,0
2026-04-09 00:49:48-04:00,4744.2,4744.2,4744.2,4744.2,0.0,4744.2,0
2026-04-09 00:49:49-04:00,4744.2,4744.2,4744.2,4744.2,0.0,4744.2,0
2026-04-09 00:49:50-04:00,4744.2,4744.2,4744.2,4744.2,0.0,4744.2,0
2026-04-09 00:49:51-04:00,4744.2,4744.2,4744.2,4744.2,0.0,4744.2,0
2026-04-09 00:49:52-04:00,4744.2,4744.2,4744.2,4744.2,0.0,4744.2,0
2026-04-09 00:49:53-04:00,4744.2,4744.2,4744.2,4744.2,0.0,4744.2,0
2026-04-09 00:49:54-04:00,4744.2,4744.2,4744.2,4744.2,0.0,4744.2,0
2026-04-09 00:49:55-04:00,4744.2,4744.2,4744.2,4744.2,0.0,4744.2,0
2026-04-09 00:49:56-04:00,4744.2,4744.2,4744.2,4744.2,0.0,4744.2,0
2026-04-09 00:49:57-04:00,4744.2,4744.2,4744.2,4744.2,2.0,4744.2,1
2026-04-09 00:49:58-04:00,4744.2,4744.2,4744.2,4744.2,0.0,4744.2,0
2026-04-09 00:49:59-04:00,4744.2,4744.2,4744.2,4744.2,0.0,4744.2,0
2026-04-09 00:50:00-04:00,4744.2,4744.2,4744.2,4744.2,0.0,4744.2,0
2026-04-09 00:50:01-04:00,4744.2,4744.2,4744.2,4744.2,0.0,4744.2,0
2026-04-09 00:50:02-04:00,4744.1,4744.1,4744.1,4744.1,1.0,4744.1,1
2026-04-09 00:50:03-04:00,4744.1,4744.1,4744.1,4744.1,0.0,4744.1,0
2026-04-09 00:50:04-04:00,4744.1,4744.1,4743.9,4743.9,3.0,4743.97,2
2026-04-09 00:50:05-04:00,4743.9,4743.9,4743.9,4743.9,0.0,4743.9,0
2026-04-09 00:50:06-04:00,4744.3,4744.3,4744.3,4744.3,1.0,4744.3,1
2026-04-09 00:50:07-04:00,4744.2,4744.2,4744.1,4744.1,2.0,4744.15,2
2026-04-09 00:50:08-04:00,4744.0,4744.0,4744.0,4744.0,2.0,4744.0,1
2026-04-09 00:50:09-04:00,4744.0,4744.0,4744.0,4744.0,0.0,4744.0,0
2026-04-09 00:50:10-04:00,4744.3,4744.4,4744.3,4744.4,4.0,4744.35,2
2026-04-09 00:50:11-04:00,4744.2,4744.4,4744.2,4744.4,2.0,4744.3,2
2026-04-09 00:50:12-04:00,4744.4,4744.4,4744.4,4744.4,0.0,4744.4,0
2026-04-09 00:50:13-04:00,4744.4,4744.4,4744.4,4744.4,0.0,4744.4,0
2026-04-09 00:50:14-04:00,4744.4,4744.4,4744.4,4744.4,0.0,4744.4,0
2026-04-09 00:50:15-04:00,4744.4,4744.4,4744.4,4744.4,0.0,4744.4,0
2026-04-09 00:50:16-04:00,4744.4,4744.4,4744.2,4744.2,3.0,4744.27,2
2026-04-09 00:50:17-04:00,4744.3,4744.3,4744.3,4744.3,1.0,4744.3,1
2026-04-09 00:50:18-04:00,4744.3,4744.3,4744.3,4744.3,0.0,4744.3,0
2026-04-09 00:50:19-04:00,4744.3,4744.3,4744.3,4744.3,0.0,4744.3,0
2026-04-09 00:50:20-04:00,4744.3,4744.3,4744.3,4744.3,0.0,4744.3,0
2026-04-09 00:50:21-04:00,4744.3,4744.3,4744.3,4744.3,0.0,4744.3,0
2026-04-09 00:50:22-04:00,4744.3,4744.3,4744.3,4744.3,0.0,4744.3,0
2026-04-09 00:50:23-04:00,4744.3,4744.3,4744.3,4744.3,0.0,4744.3,0
2026-04-09 00:50:24-04:00,4744.3,4744.3,4744.3,4744.3,0.0,4744.3,0
2026-04-09 00:50:25-04:00,4744.3,4744.3,4744.3,4744.3,0.0,4744.3,0
2026-04-09 00:50:26-04:00,4744.5,4744.5,4744.5,4744.5,1.0,4744.5,1
2026-04-09 00:50:27-04:00,4744.5,4744.5,4744.5,4744.5,0.0,4744.5,0
2026-04-09 00:50:28-04:00,4744.5,4744.5,4744.5,4744.5,0.0,4744.5,0
2026-04-09 00:50:29-04:00,4744.5,4744.5,4744.5,4744.5,0.0,4744.5,0
2026-04-09 00:50:30-04:00,4744.5,4744.5,4744.5,4744.5,0.0,4744.5,0
2026-04-09 00:50:31-04:00,4744.5,4744.5,4744.5,4744.5,0.0,4744.5,0
2026-04-09 00:50:32-04:00,4744.5,4744.5,4744.5,4744.5,0.0,4744.5,0
2026-04-09 00:50:33-04:00,4744.5,4744.5,4744.5,4744.5,1.0,4744.5,1
2026-04-09 00:50:34-04:00,4744.5,4744.5,4744.5,4744.5,0.0,4744.5,0
2026-04-09 00:50:35-04:00,4744.5,4744.5,4744.5,4744.5,0.0,4744.5,0
2026-04-09 00:50:36-04:00,4744.5,4744.5,4744.5,4744.5,0.0,4744.5,0
2026-04-09 00:50:37-04:00,4744.5,4744.5,4744.5,4744.5,0.0,4744.5,0
2026-04-09 00:50:38-04:00,4744.5,4744.5,4744.5,4744.5,0.0,4744.5,0
2026-04-09 00:50:39-04:00,4744.6,4744.6,4744.6,4744.6,2.0,4744.6,2
2026-04-09 00:50:40-04:00,4744.6,4744.6,4744.6,4744.6,0.0,4744.6,0
2026-04-09 00:50:41-04:00,4744.4,4744.5,4744.4,4744.5,2.0,4744.45,2
2026-04-09 00:50:42-04:00,4744.5,4744.5,4744.5,4744.5,0.0,4744.5,0
2026-04-09 00:50:43-04:00,4744.5,4744.5,4744.5,4744.5,0.0,4744.5,0
2026-04-09 00:50:44-04:00,4744.5,4744.5,4744.5,4744.5,0.0,4744.5,0
2026-04-09 00:50:45-04:00,4744.5,4744.5,4744.5,4744.5,0.0,4744.5,0
2026-04-09 00:50:46-04:00,4744.5,4744.5,4744.5,4744.5,0.0,4744.5,0
2026-04-09 00:50:47-04:00,4744.5,4744.5,4744.5,4744.5,0.0,4744.5,0
2026-04-09 00:50:48-04:00,4744.5,4744.5,4744.5,4744.5,0.0,4744.5,0
2026-04-09 00:50:49-04:00,4744.5,4744.5,4744.5,4744.5,0.0,4744.5,0
2026-04-09 00:50:50-04:00,4744.6,4744.6,4744.6,4744.6,1.0,4744.6,1
2026-04-09 00:50:51-04:00,4744.6,4744.6,4744.6,4744.6,0.0,4744.6,0
2026-04-09 00:50:52-04:00,4744.6,4744.7,4744.6,4744.7,4.0,4744.68,4
2026-04-09 00:50:53-04:00,4744.7,4744.7,4744.7,4744.7,2.0,4744.7,1
2026-04-09 00:50:54-04:00,4744.7,4744.7,4744.7,4744.7,0.0,4744.7,0
2026-04-09 00:50:55-04:00,4744.9,4745.1,4744.9,4744.9,6.0,4745.0,5
2026-04-09 00:50:56-04:00,4744.9,4744.9,4744.9,4744.9,0.0,4744.9,0
2026-04-09 00:50:57-04:00,4744.9,4744.9,4744.9,4744.9,0.0,4744.9,0
2026-04-09 00:50:58-04:00,4744.9,4744.9,4744.9,4744.9,0.0,4744.9,0
2026-04-09 00:50:59-04:00,4744.9,4744.9,4744.9,4744.9,0.0,4744.9,0
2026-04-09 00:51:00-04:00,4744.9,4744.9,4744.9,4744.9,0.0,4744.9,0
2026-04-09 00:51:01-04:00,4744.9,4744.9,4744.9,4744.9,0.0,4744.9,0
2026-04-09 00:51:02-04:00,4744.9,4744.9,4744.9,4744.9,0.0,4744.9,0
2026-04-09 00:51:03-04:00,4744.6,4744.6,4744.6,4744.6,1.0,4744.6,1
2026-04-09 00:51:04-04:00,4744.6,4744.6,4744.6,4744.6,0.0,4744.6,0
2026-04-09 00:51:05-04:00,4744.6,4744.6,4744.6,4744.6,0.0,4744.6,0
2026-04-09 00:51:06-04:00,4744.6,4744.6,4744.6,4744.6,0.0,4744.6,0
2026-04-09 00:51:07-04:00,4744.6,4744.6,4744.6,4744.6,2.0,4744.6,2
2026-04-09 00:51:08-04:00,4744.6,4744.6,4744.6,4744.6,0.0,4744.6,0
2026-04-09 00:51:09-04:00,4744.6,4744.6,4744.6,4744.6,0.0,4744.6,0
2026-04-09 00:51:10-04:00,4744.4,4744.4,4744.4,4744.4,3.0,4744.4,2
2026-04-09 00:51:11-04:00,4744.5,4744.5,4744.4,4744.4,3.0,4744.43,2
2026-04-09 00:51:12-04:00,4744.4,4744.4,4744.4,4744.4,0.0,4744.4,0
2026-04-09 00:51:13-04:00,4744.4,4744.4,4744.4,4744.4,0.0,4744.4,0
2026-04-09 00:51:14-04:00,4744.4,4744.4,4744.4,4744.4,0.0,4744.4,0
2026-04-09 00:51:15-04:00,4744.4,4744.4,4744.4,4744.4,0.0,4744.4,0
2026-04-09 00:51:16-04:00,4744.4,4744.4,4744.4,4744.4,0.0,4744.4,0
2026-04-09 00:51:17-04:00,4744.4,4744.4,4744.4,4744.4,0.0,4744.4,0
2026-04-09 00:51:18-04:00,4744.6,4744.6,4744.6,4744.6,1.0,4744.6,1
2026-04-09 00:51:19-04:00,4744.6,4744.6,4744.6,4744.6,0.0,4744.6,0
2026-04-09 00:51:20-04:00,4744.6,4744.6,4744.6,4744.6,0.0,4744.6,0
2026-04-09 00:51:21-04:00,4745.0,4745.0,4745.0,4745.0,4.0,4745.0,4
2026-04-09 00:51:22-04:00,4745.0,4745.0,4745.0,4745.0,0.0,4745.0,0
2026-04-09 00:51:23-04:00,4745.1,4745.2,4745.1,4745.2,4.0,4745.15,2
2026-04-09 00:51:24-04:00,4745.3,4745.3,4745.3,4745.3,3.0,4745.3,2
2026-04-09 00:51:25-04:00,4745.3,4745.3,4745.3,4745.3,0.0,4745.3,0
2026-04-09 00:51:26-04:00,4745.3,4745.3,4745.3,4745.3,1.0,4745.3,1
2026-04-09 00:51:27-04:00,4745.5,4745.7,4745.5,4745.7,6.0,4745.62,3
2026-04-09 00:51:28-04:00,4745.5,4745.7,4745.5,4745.7,2.0,4745.6,2
2026-04-09 00:51:29-04:00,4745.7,4745.7,4745.7,4745.7,0.0,4745.7,0
2026-04-09 00:51:30-04:00,4745.5,4745.5,4745.5,4745.5,2.0,4745.5,2
2026-04-09 00:51:31-04:00,4745.5,4745.5,4745.5,4745.5,0.0,4745.5,0
2026-04-09 00:51:32-04:00,4745.4,4745.4,4745.3,4745.3,3.0,4745.37,2
2026-04-09 00:51:33-04:00,4745.3,4745.3,4745.3,4745.3,0.0,4745.3,0
2026-04-09 00:51:34-04:00,4745.6,4745.6,4745.6,4745.6,2.0,4745.6,1
2026-04-09 00:51:35-04:00,4745.6,4745.6,4745.6,4745.6,0.0,4745.6,0
2026-04-09 00:51:36-04:00,4745.6,4745.6,4745.6,4745.6,0.0,4745.6,0
2026-04-09 00:51:37-04:00,4745.6,4745.6,4745.6,4745.6,0.0,4745.6,0
2026-04-09 00:51:38-04:00,4745.6,4745.6,4745.6,4745.6,0.0,4745.6,0
2026-04-09 00:51:39-04:00,4745.8,4746.1,4745.8,4746.1,12.0,4745.98,6
2026-04-09 00:51:40-04:00,4746.1,4746.1,4746.1,4746.1,0.0,4746.1,0
2026-04-09 00:51:41-04:00,4746.1,4746.1,4746.1,4746.1,0.0,4746.1,0
2026-04-09 00:51:42-04:00,4746.0,4746.1,4746.0,4746.0,7.0,4746.07,3
2026-04-09 00:51:43-04:00,4746.2,4746.2,4746.2,4746.2,2.0,4746.2,1
2026-04-09 00:51:44-04:00,4746.2,4746.2,4746.2,4746.2,0.0,4746.2,0
2026-04-09 00:51:45-04:00,4746.2,4746.2,4746.2,4746.2,0.0,4746.2,0
2026-04-09 00:51:46-04:00,4746.2,4746.2,4746.2,4746.2,3.0,4746.2,2
2026-04-09 00:51:47-04:00,4746.3,4746.3,4746.3,4746.3,3.0,4746.3,2
2026-04-09 00:51:48-04:00,4746.1,4746.1,4746.1,4746.1,1.0,4746.1,1
2026-04-09 00:51:49-04:00,4746.3,4746.3,4746.3,4746.3,1.0,4746.3,1
2026-04-09 00:51:50-04:00,4746.3,4746.3,4746.2,4746.2,3.0,4746.23,2
2026-04-09 00:51:51-04:00,4746.4,4746.6,4746.4,4746.5,16.0,4746.54,9
2026-04-09 00:51:52-04:00,4746.2,4746.2,4746.2,4746.2,1.0,4746.2,1
2026-04-09 00:51:53-04:00,4746.2,4746.2,4746.2,4746.2,0.0,4746.2,0
2026-04-09 00:51:54-04:00,4746.1,4746.5,4746.1,4746.5,9.0,4746.31,5
2026-04-09 00:51:55-04:00,4746.2,4746.2,4746.2,4746.2,3.0,4746.2,1
2026-04-09 00:51:56-04:00,4746.2,4746.2,4746.2,4746.2,0.0,4746.2,0
2026-04-09 00:51:57-04:00,4746.1,4746.1,4746.1,4746.1,2.0,4746.1,2
2026-04-09 00:51:58-04:00,4746.0,4746.0,4746.0,4746.0,2.0,4746.0,1
2026-04-09 00:51:59-04:00,4746.0,4746.0,4746.0,4746.0,0.0,4746.0,0
2026-04-09 00:52:00-04:00,4745.9,4745.9,4745.1,4745.5,23.0,4745.52,17
2026-04-09 00:52:01-04:00,4745.5,4745.5,4745.5,4745.5,0.0,4745.5,0
2026-04-09 00:52:02-04:00,4745.8,4745.8,4745.5,4745.8,15.0,4745.59,6
2026-04-09 00:52:03-04:00,4745.8,4745.8,4745.8,4745.8,2.0,4745.8,1
2026-04-09 00:52:04-04:00,4745.8,4745.8,4745.8,4745.8,0.0,4745.8,0
2026-04-09 00:52:05-04:00,4745.8,4745.9,4745.8,4745.9,3.0,4745.83,3
2026-04-09 00:52:06-04:00,4746.1,4746.1,4746.1,4746.1,1.0,4746.1,1
2026-04-09 00:52:07-04:00,4746.1,4746.1,4746.1,4746.1,0.0,4746.1,0
2026-04-09 00:52:08-04:00,4746.1,4746.1,4746.1,4746.1,0.0,4746.1,0
2026-04-09 00:52:09-04:00,4746.0,4746.0,4746.0,4746.0,2.0,4746.0,2
2026-04-09 00:52:10-04:00,4746.0,4746.0,4746.0,4746.0,0.0,4746.0,0
2026-04-09 00:52:11-04:00,4746.0,4746.0,4746.0,4746.0,0.0,4746.0,0
2026-04-09 00:52:12-04:00,4746.0,4746.0,4746.0,4746.0,0.0,4746.0,0
2026-04-09 00:52:13-04:00,4746.2,4746.2,4746.2,4746.2,2.0,4746.2,2
2026-04-09 00:52:14-04:00,4746.2,4746.2,4746.2,4746.2,0.0,4746.2,0
2026-04-09 00:52:15-04:00,4746.2,4746.2,4746.2,4746.2,0.0,4746.2,0
2026-04-09 00:52:16-04:00,4746.2,4746.2,4746.2,4746.2,0.0,4746.2,0
2026-04-09 00:52:17-04:00,4746.2,4746.2,4746.2,4746.2,0.0,4746.2,0
2026-04-09 00:52:18-04:00,4746.3,4746.4,4746.3,4746.4,3.0,4746.37,3
2026-04-09 00:52:19-04:00,4746.4,4746.4,4746.4,4746.4,0.0,4746.4,0
2026-04-09 00:52:20-04:00,4746.5,4746.5,4746.5,4746.5,1.0,4746.5,1
2026-04-09 00:52:21-04:00,4746.5,4746.5,4746.5,4746.5,0.0,4746.5,0
2026-04-09 00:52:22-04:00,4746.5,4746.5,4746.5,4746.5,0.0,4746.5,0
2026-04-09 00:52:23-04:00,4746.5,4746.5,4746.5,4746.5,0.0,4746.5,0
2026-04-09 00:52:24-04:00,4746.5,4746.5,4746.5,4746.5,0.0,4746.5,0
2026-04-09 00:52:25-04:00,4746.5,4746.5,4746.5,4746.5,0.0,4746.5,0
2026-04-09 00:52:26-04:00,4746.5,4746.5,4746.5,4746.5,0.0,4746.5,0
2026-04-09 00:52:27-04:00,4746.6,4746.9,4746.6,4746.8,16.0,4746.78,13
2026-04-09 00:52:28-04:00,4746.5,4746.5,4746.5,4746.5,2.0,4746.5,1
2026-04-09 00:52:29-04:00,4746.5,4746.5,4746.5,4746.5,0.0,4746.5,0
2026-04-09 00:52:30-04:00,4746.5,4746.5,4746.5,4746.5,1.0,4746.5,1
2026-04-09 00:52:31-04:00,4746.4,4746.4,4746.4,4746.4,1.0,4746.4,1
2026-04-09 00:52:32-04:00,4746.4,4746.4,4746.4,4746.4,0.0,4746.4,0
2026-04-09 00:52:33-04:00,4746.5,4746.5,4746.5,4746.5,1.0,4746.5,1
2026-04-09 00:52:34-04:00,4746.5,4746.5,4746.5,4746.5,0.0,4746.5,0
2026-04-09 00:52:35-04:00,4746.5,4746.5,4746.5,4746.5,0.0,4746.5,0
2026-04-09 00:52:36-04:00,4746.4,4746.4,4746.4,4746.4,1.0,4746.4,1
2026-04-09 00:52:37-04:00,4746.5,4746.7,4746.5,4746.7,4.0,4746.6,3
2026-04-09 00:52:38-04:00,4746.7,4746.7,4746.7,4746.7,0.0,4746.7,0
2026-04-09 00:52:39-04:00,4746.7,4746.7,4746.7,4746.7,5.0,4746.7,1
2026-04-09 00:52:40-04:00,4746.7,4746.7,4746.7,4746.7,0.0,4746.7,0
2026-04-09 00:52:41-04:00,4746.5,4746.5,4746.5,4746.5,1.0,4746.5,1
2026-04-09 00:52:42-04:00,4746.5,4746.5,4746.5,4746.5,0.0,4746.5,0
2026-04-09 00:52:43-04:00,4746.5,4746.5,4746.5,4746.5,5.0,4746.5,1
2026-04-09 00:52:44-04:00,4746.5,4746.5,4746.5,4746.5,0.0,4746.5,0
2026-04-09 00:52:45-04:00,4746.4,4746.4,4746.1,4746.2,8.0,4746.23,5
2026-04-09 00:52:46-04:00,4746.1,4746.1,4745.8,4745.8,3.0,4745.97,3
2026-04-09 00:52:47-04:00,4746.1,4746.2,4746.1,4746.2,2.0,4746.15,2
2026-04-09 00:52:48-04:00,4746.3,4746.4,4745.9,4745.9,10.0,4746.16,4
2026-04-09 00:52:49-04:00,4745.8,4746.3,4745.8,4746.3,6.0,4746.18,4
2026-04-09 00:52:50-04:00,4746.3,4746.3,4746.3,4746.3,0.0,4746.3,0
2026-04-09 00:52:51-04:00,4746.3,4746.3,4746.3,4746.3,0.0,4746.3,0
2026-04-09 00:52:52-04:00,4746.3,4746.3,4746.3,4746.3,1.0,4746.3,1
2026-04-09 00:52:53-04:00,4746.3,4746.3,4746.3,4746.3,0.0,4746.3,0
2026-04-09 00:52:54-04:00,4746.3,4746.3,4746.3,4746.3,0.0,4746.3,0
2026-04-09 00:52:55-04:00,4746.3,4746.3,4746.3,4746.3,0.0,4746.3,0
2026-04-09 00:52:56-04:00,4746.3,4746.3,4746.3,4746.3,1.0,4746.3,1
2026-04-09 00:52:57-04:00,4746.3,4746.3,4746.3,4746.3,0.0,4746.3,0
2026-04-09 00:52:58-04:00,4746.0,4746.1,4745.8,4746.1,14.0,4745.96,5
2026-04-09 00:52:59-04:00,4746.4,4746.6,4746.3,4746.6,10.0,4746.42,7
2026-04-09 00:53:00-04:00,4746.4,4746.4,4746.3,4746.4,5.0,4746.36,3
2026-04-09 00:53:01-04:00,4746.4,4746.4,4746.4,4746.4,0.0,4746.4,0
2026-04-09 00:53:02-04:00,4746.4,4746.4,4746.2,4746.2,5.0,4746.32,3
2026-04-09 00:53:03-04:00,4746.2,4746.2,4746.2,4746.2,0.0,4746.2,0
2026-04-09 00:53:04-04:00,4746.1,4746.4,4746.1,4746.4,5.0,4746.24,4
2026-04-09 00:53:05-04:00,4746.4,4746.4,4746.4,4746.4,0.0,4746.4,0
2026-04-09 00:53:06-04:00,4746.4,4746.4,4746.4,4746.4,0.0,4746.4,0
2026-04-09 00:53:07-04:00,4746.4,4746.4,4746.4,4746.4,0.0,4746.4,0
2026-04-09 00:53:08-04:00,4746.4,4746.4,4746.4,4746.4,1.0,4746.4,1
2026-04-09 00:53:09-04:00,4746.4,4746.4,4746.4,4746.4,0.0,4746.4,0
2026-04-09 00:53:10-04:00,4746.4,4746.4,4746.4,4746.4,0.0,4746.4,0
2026-04-09 00:53:11-04:00,4746.2,4746.2,4746.2,4746.2,1.0,4746.2,1
2026-04-09 00:53:12-04:00,4746.2,4746.2,4746.2,4746.2,0.0,4746.2,0
2026-04-09 00:53:13-04:00,4746.2,4746.2,4746.2,4746.2,0.0,4746.2,0
2026-04-09 00:53:14-04:00,4746.0,4746.0,4745.9,4746.0,5.0,4745.96,3
2026-04-09 00:53:15-04:00,4745.8,4745.8,4745.7,4745.7,4.0,4745.75,3
2026-04-09 00:53:16-04:00,4745.7,4745.7,4745.7,4745.7,0.0,4745.7,0
2026-04-09 00:53:17-04:00,4745.7,4745.7,4745.7,4745.7,0.0,4745.7,0
2026-04-09 00:53:18-04:00,4745.7,4745.7,4745.7,4745.7,0.0,4745.7,0
2026-04-09 00:53:19-04:00,4745.7,4745.7,4745.7,4745.7,0.0,4745.7,0
2026-04-09 00:53:20-04:00,4745.7,4745.7,4745.7,4745.7,0.0,4745.7,0
2026-04-09 00:53:21-04:00,4745.7,4745.7,4745.7,4745.7,0.0,4745.7,0
2026-04-09 00:53:22-04:00,4745.8,4745.8,4745.8,4745.8,1.0,4745.8,1
2026-04-09 00:53:23-04:00,4745.8,4745.8,4745.8,4745.8,0.0,4745.8,0
2026-04-09 00:53:24-04:00,4745.8,4745.8,4745.8,4745.8,0.0,4745.8,0
2026-04-09 00:53:25-04:00,4745.8,4745.8,4745.8,4745.8,0.0,4745.8,0
2026-04-09 00:53:26-04:00,4745.5,4745.5,4745.4,4745.4,3.0,4745.43,3
2026-04-09 00:53:27-04:00,4745.8,4746.6,4745.8,4746.6,17.0,4746.21,14
2026-04-09 00:53:28-04:00,4746.5,4746.8,4746.5,4746.7,12.0,4746.66,10
2026-04-09 00:53:29-04:00,4746.8,4746.8,4746.5,4746.5,9.0,4746.66,5
2026-04-09 00:53:30-04:00,4746.8,4746.8,4746.5,4746.5,3.0,4746.6,2
2026-04-09 00:53:31-04:00,4746.5,4746.5,4746.5,4746.5,1.0,4746.5,1
2026-04-09 00:53:32-04:00,4746.5,4746.5,4746.5,4746.5,0.0,4746.5,0
2026-04-09 00:53:33-04:00,4746.5,4746.5,4746.5,4746.5,0.0,4746.5,0
2026-04-09 00:53:34-04:00,4746.9,4746.9,4746.9,4746.9,1.0,4746.9,1
2026-04-09 00:53:35-04:00,4746.7,4746.7,4746.7,4746.7,1.0,4746.7,1
2026-04-09 00:53:36-04:00,4747.0,4748.1,4746.9,4748.1,54.0,4747.55,21
